creado,fecha,proyecto,vendedor,tipo_de_cliente,cliente,cantidad,articulo,costo,impresión,precio,total,mermas,paqueteria_o_gasto_extra,utilidad_real
2019-12-10 09:37:58,2020-09-28,PG2009210301,NORMA MARTINEZ,RECURRENTE,PROMOBRITMA,150.0,SET DE ESCRITORIO AZUL,7.99,0.0,12.78,1917.0,0.0,0.0,718.5
2019-12-10 09:37:58,2020-10-08,PG2010010702,NORMA MARTINEZ,NUEVO,EL ANGEL,1500.0,GEL ANTIBACTERIAL BLANCO Y VERDE,10.44,0.85,14.68,22020.0,4.0,0.0,5043.24
2019-12-10 09:37:58,2020-10-09,PG2007240505,NORMA MARTINEZ,RECURRENTE,CIUDAD MADERAS,15000.0,DULCES,0.2808,0.0,0.48,7200.0,0.0,250.0,2738.0
2019-12-10 09:37:58,2020-10-12,PG2009170404,NORMA MARTINEZ,RECURRENTE,ATTILA MEXICO,500.0,GEL ANTIBACTERIAL,12.34,1.56,19.38,9690.0,0.0,0.0,2740.0
2019-12-10 09:37:58,2020-10-15,PG2006050303,NORMA MARTINEZ,RECURRENTE,TUESTE CAFE (GETMORE),108.0,TAZA NEGRA,72.67,21.0,124.78,13476.24,1.0,0.0,3287.21
2019-12-10 09:37:58,2020-10-15,PG2010090202,NORMA MARTINEZ,RECURRENTE,WIDEX,1000.0,NECESER,50.0,2.5,67.57,67570.0,0.0,0.0,15070.0
2019-12-10 09:40:28,2020-10-16,PG2010160301,NORMA MARTINEZ,NUEVO,IMPRESOS CORPORATIVOS,500.0,USB,50.0,0.0,65.0,32500.0,0.0,0.0,7500.0
2019-12-10 09:40:28,2020-10-16,PG2010150402,NORMA MARTINEZ,NUEVO,THE CANDLE,150.0,BOLSAS DE MANTA,13.0,3.87,26.13,3919.5,2.0,0.0,1363.0
2019-12-10 09:40:28,2020-10-20,PG2010010304,NORMA MARTINEZ,RECURRENTE,FABRICAS SELECTAS,49.0,MALETAS DE CARRITO,1035.0,6.5,1358.1,66546.9,0.0,0.0,15513.4
2019-12-10 09:40:28,2020-10-22,PG2010200901,NORMA MARTINEZ,NUEVO,GRANOS Y SEMILLAS DE MEXICO,500.0,CUBREBOCAS ULTRABARRIER,3.5,0.0,4.2,2100.0,0.0,0.0,350.0
2019-12-10 09:40:28,2020-10-23,PG2010140105,NORMA MARTINEZ,NUEVO,KARMA PUBLICIDAD,410.0,ESTUCHES PORTA CUBREBOCAS,35.74,0.0,46.46,19048.6,0.0,0.0,4395.2
2019-12-10 09:40:28,2020-10-23,PG2010281002,NORMA MARTINEZ,NUEVO,GABRIELA ESPARZA,11.0,BOLSAS DE PLAYA,30.75,0.0,89.17,980.87,0.0,0.0,642.62
2019-12-10 09:40:28,2020-10-29,PG2010290401,NORMA MARTINEZ,NUEVO,JANNET GARCIA,300.0,CARETAS CON ANTEOJOS,21.0,0.0,39.0,11700.0,0.0,0.0,5400.0
2019-12-10 09:40:28,2020-11-03,PG2011020102,NORMA MARTINEZ,NUEVO,LOURDES TRUJILLO,100.0,MOCHILAS BLIDA COLOR NEGRO,62.67,0.0,84.73,8473.0,0.0,0.0,2206.0
2019-12-10 09:40:28,2020-11-04,PG2010260105,NORMA MARTINEZ,NUEVO,INVENTO EVENTOS,500.0,GEL ANTIBACTERIAL ROJO,12.29,0.0,15.98,7990.0,0.0,0.0,1845.0
2019-12-10 09:40:28,2020-11-06,PG2010050104,NORMA MARTINEZ,RECURRENTE,WIDEX,1200.0,BOLSAS NON WOVEN,4.88,1.5,8.67,10404.0,4.0,0.0,2728.48
2019-12-10 09:40:28,2020-11-06,PG2010300305,NORMA MARTINEZ,NUEVO,RB,44.0,AUDIFONOS BLUETHOOT,80.0,10.0,150.56,6624.64,1.0,0.0,2584.64
2019-12-10 09:40:28,2020-11-06,PG2010300305,NORMA MARTINEZ,NUEVO,RB,44.0,USB ROBOT,90.0,9.09,148.8,6547.2,1.0,0.0,2097.24
2019-12-10 09:40:28,2020-11-06,PG2010160805,NORMA MARTINEZ,NUEVO,HSH Idea Interior,500.0,BOLSA SECADORA NEGRA,16.0,2.8,24.44,12220.0,1.0,0.0,2804.0
2019-12-10 09:40:28,2020-11-06,PG2010160805,NORMA MARTINEZ,NUEVO,HSH Idea Interior,165.0,BOLSA PEQUEÑA,12.0,8.42,26.55,4380.75,1.0,0.0,999.45
2019-12-10 09:40:28,2020-11-06,PG2010160805,NORMA MARTINEZ,NUEVO,HSH Idea Interior,262.0,BOLSA LAVANDERIA,20.0,2.82,30.81,8072.22,1.0,0.0,2073.38
2019-12-10 09:40:28,2020-11-06,PG2010160805,NORMA MARTINEZ,NUEVO,HSH Idea Interior,338.0,BOLSA LAVANDERIA,20.0,2.15,29.24,9883.12,1.0,0.0,2376.42
2019-12-10 09:40:28,2020-11-06,PG2010160805,NORMA MARTINEZ,NUEVO,HSH Idea Interior,400.0,BOLSA LAVANDERIA,20.0,2.15,29.24,11696.0,1.0,0.0,2816.0
2019-12-10 09:40:28,2020-11-12,PG2011100903,NORMA MARTINEZ,NUEVO,FUSION,50.0,BOCINA VOLYNE,198.26,8.8,272.82,13641.0,0.0,0.0,3288.0
2019-12-10 09:40:28,2020-11-12,PG2011100903,NORMA MARTINEZ,NUEVO,FUSION,100.0,BOLÍGRAFO PREMIER,6.975,6.5,26.41,2641.0,2.0,0.0,1279.55
2019-12-10 09:40:28,2020-11-12,PG2011100903,NORMA MARTINEZ,NUEVO,FUSION,50.0,AUDIFONOS,85.0,8.0,152.32,7616.0,1.0,0.0,2881.0
2019-12-10 09:40:28,2020-11-18,PG2011171302,NORMA MARTINEZ,RECURRENTE,FUSION,50.0,POWER BANK,359.49,8.8,470.98,23549.0,0.0,0.0,5134.5
2019-12-10 09:40:28,2020-11-19,PG2011190402,NORMA MARTINEZ,NUEVO,ISB SOLA BASIC,200.0,ESTUCHE CORCHO,44.44,2.9,61.54,12308.0,1.0,0.0,2795.56
2019-12-10 09:40:28,2020-11-23,PG2011230501,NORMA MARTINEZ,NUEVO,JANNET GARCIA,150.0,CARETAS CON ANTEOJOS,24.0,0.0,42.0,6300.0,0.0,0.0,2700.0
2020-12-02 13:52:22,2020-11-25,PG2011120402,NORMA MARTINEZ,NUEVO,ADIS MARKETING,50.0,MOUSE PAD COLOR AZUL,58.83,0.0,86.17,4308.5,0.0,0.0,1367.0
2019-12-10 09:40:28,2020-11-26,PG2011040502,NORMA MARTINEZ,RECURRENTE,EQF,55.0,MOCHILAS,323.17,6.5,443.41,24387.55,0.0,0.0,6255.7
2019-12-10 09:40:28,2020-11-26,PG2011040502,NORMA MARTINEZ,RECURRENTE,EQF,55.0,SET DE CUBIERTOS,29.78,8.0,50.25,2763.75,1.0,0.0,656.07
2019-12-10 09:40:28,2020-11-26,PG2011240301,NORMA MARTINEZ,RECURRENTE,WIDEX,100.0,TAZAS,25.93,4.4,40.64,4064.0,1.0,0.0,1005.07
2019-12-10 09:40:28,2020-11-26,PG2011240301,NORMA MARTINEZ,RECURRENTE,WIDEX,30.0,SET DE ESCRITORIO,39.2,19.33,96.46,2893.8,1.0,0.0,1098.7
2019-12-10 09:40:28,2020-11-26,PG2011240301,NORMA MARTINEZ,RECURRENTE,WIDEX,30.0,SET DE VINO,126.89,19.33,200.3,6009.0,0.0,0.0,1622.4
2019-12-10 09:40:28,2020-11-27,PG2011271001,NORMA MARTINEZ,RECURRENTE,IMAGEN LATENTE,50.0,HUMIDIFICADOR,63.38,0.0,86.49,4324.5,0.0,0.0,1155.5
2019-12-10 09:40:28,2020-11-27,PG2011271001,NORMA MARTINEZ,RECURRENTE,IMAGEN LATENTE,100.0,AGENDA AZUL Y NEGRA,111.17,0.0,150.54,15054.0,0.0,0.0,3937.0
2019-12-10 09:40:28,2020-11-30,PG2010290506,NORMA MARTINEZ,RECURRENTE,EQF,4784.0,CILINDROS BAMBOO,43.9,1.1,56.38,269721.92,2.0,0.0,54354.12
2019-12-10 09:40:28,2020-11-30,PG2010290506,NORMA MARTINEZ,RECURRENTE,EQF,1266.0,CILINDRO AZUL,41.13,0.85,56.29,71263.14,1.0,0.0,18075.33
2019-12-10 09:40:28,2020-11-30,PG2010290506,NORMA MARTINEZ,RECURRENTE,EQF,6000.0,MEMO BOX,12.2,0.85,16.57,99420.0,4.0,0.0,21071.2
2019-12-10 09:40:28,2020-11-30,PG2010290506,NORMA MARTINEZ,RECURRENTE,EQF,6050.0,CUBO ANTIESTRES,32.025,0.55,41.37,250288.5,5.0,0.0,53049.625
2019-12-10 09:40:28,2020-11-30,PG2010290506,NORMA MARTINEZ,RECURRENTE,EQF,12000.0,GLOBOS AZUL Y ROJO,0.7,0.0,1.26,15120.0,100.0,0.0,6650.0
2019-12-10 09:40:28,2020-11-30,PG2010290506,NORMA MARTINEZ,RECURRENTE,EQF,6050.0,LIQUIDO ANTIBACTERIAL,16.95,0.55,22.94,138787.0,5.0,0.0,32827.25
2019-12-10 09:40:28,2020-11-30,PG2010290506,NORMA MARTINEZ,RECURRENTE,EQF,6050.0,LIMPIA PANTALLA,10.12,0.55,13.8,83490.0,5.0,0.0,18885.9
2019-12-10 09:40:28,2020-11-30,PG2010290506,NORMA MARTINEZ,RECURRENTE,EQF,6000.0,SET ESCOLAR,11.07,0.85,15.36,92160.0,5.0,0.0,20584.65
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,50.0,TERMO DOBLE BAMBOO,168.75,11.6,234.46,11723.0,0.0,0.0,2705.5
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,50.0,CINTURON DEPORTIVO,67.67,20.0,113.97,5698.5,1.0,0.0,1247.33
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,146.0,COMPRESA TERMICA,24.75,2.93,36.26,5293.96,1.0,0.0,1227.93
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,76.0,HUMIDIFICADOR ESFERA,126.98,7.25,174.5,13262.0,0.0,0.0,3060.52
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,100.0,HUMIDIFICADOR,175.61,4.0,233.49,23349.0,1.0,0.0,5212.39
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,150.0,SET DE BBQ,135.0,2.93,179.31,26896.5,1.0,0.0,6072.0
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,50.0,ENVASE PARA JERINGAS,16.33,8.0,40.14,2007.0,1.0,0.0,774.17
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,50.0,SET DE HERRAMIENTAS,73.76,20.0,121.89,6094.5,0.0,0.0,1406.5
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,150.0,JGO MARCA TEXTOS,20.0,2.67,29.47,4420.5,1.0,0.0,1000.0
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,150.0,DISPENSADOR DE ESPUMA,29.9,2.67,45.07,6760.5,2.0,0.0,1815.2
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,149.0,JGO DE TAZAS,196.1,8.5,265.98,39631.02,1.0,0.0,8949.52
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,150.0,LIBRETA VONIT,48.88,3.87,71.77,10765.5,1.0,0.0,2804.12
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,80.0,BOLIGRAFO CHESTER,46.68,5.5,70.37,5629.6,1.0,0.0,1408.52
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,100.0,AMPLIFICADOR,286.54,4.4,393.74,39374.0,0.0,0.0,10280.0
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,100.0,BOCINA BLUETOOTH,252.0,4.4,369.72,36972.0,1.0,0.0,11080.0
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,78.0,ASADOR PORTATIL,230.25,12.5,316.49,24686.22,1.0,0.0,5521.47
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,150.0,SET DE QUESOS,218.35,6.5,294.91,44236.5,1.0,0.0,10290.65
2019-12-10 09:40:28,2020-11-30,PG2010290304,NORMA MARTINEZ,RECURRENTE,EQF,100.0,LAMPARA UV,156.51,4.0,208.66,20866.0,0.0,0.0,4815.0
2019-12-10 09:40:28,2020-11-30,PG2011050502,NORMA MARTINEZ,RECURRENTE,EQF,10.0,TABLA Y CUCHILLO,269.7,55.0,422.11,4221.1,0.0,0.0,974.1
2019-12-10 09:40:28,2020-11-30,PG2011050502,NORMA MARTINEZ,RECURRENTE,EQF,40.0,LAMPARA PORTALAPICES,73.65,11.0,110.05,4402.0,1.0,0.0,942.35
2019-12-10 09:40:28,2020-11-30,PG2011050502,NORMA MARTINEZ,RECURRENTE,EQF,30.0,COLGADOR LORI,27.6,16.67,55.34,1660.2,1.0,0.0,304.5
2019-12-10 09:40:28,2020-11-30,PG2011050502,NORMA MARTINEZ,RECURRENTE,EQF,10.0,SET DE ABRE VINOS,73.06,58.0,209.7,2097.0,1.0,58.0,655.34
2019-12-10 09:40:28,2020-11-30,PG2011050502,NORMA MARTINEZ,RECURRENTE,EQF,40.0,SET EKUS,21.375,14.5,57.41,2296.4,1.0,0.0,840.025
2019-12-10 09:40:28,2020-11-30,PG2011050502,NORMA MARTINEZ,RECURRENTE,EQF,40.0,VASO AZUL,43.125,14.5,76.65,3066.0,1.0,0.0,717.875
2019-12-10 09:40:28,2020-11-30,PG2011050502,NORMA MARTINEZ,RECURRENTE,EQF,30.0,KIT 911,49.71,19.33,96.71,2901.3,1.0,0.0,780.39
2019-12-10 09:40:28,2020-11-30,PG2011050502,NORMA MARTINEZ,RECURRENTE,EQF,30.0,VITA-VIRUS,1399.0,6.0,2208.67,66260.1,0.0,0.0,24110.1
2019-12-10 09:40:28,2020-12-02,PG2012010201,NORMA MARTINEZ,RECURRENTE,ISB SOLA BASIC,300.0,USB ROJO,52.0,1.5,70.62,21186.0,1.0,0.0,5084.0
2019-12-10 09:40:28,2020-12-03,PG2012030101,NORMA MARTINEZ,RECURRENTE,FORMAS IMPRESAS,60.0,HUB BLANCO,68.775,0.0,89.41,5364.6,0.0,0.0,1238.1
2019-12-10 09:40:28,2020-12-07,PG2012070301,NORMA MARTINEZ,RECURRENTE,FUSION,200.0,BOLIGRAFOS PLATA,6.975,0.0,12.9,2580.0,0.0,0.0,1185.0
2019-12-10 09:40:28,2020-12-08,PG2012070501,NORMA MARTINEZ,NUEVO,CENTRO GRAFICO,1000.0,YOYO NEGRO,4.28,0.0,5.8,5800.0,0.0,0.0,1520.0
2019-12-10 09:40:28,2020-12-08,PG2012070501,NORMA MARTINEZ,NUEVO,CENTRO GRAFICO,1.0,ENVIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16 10:02:16,2020-12-08,PG2011190901,NORMA MARTINEZ,NUEVO,EMZ HANAUER,300.0,YOYO,4.05,1.3,8.83,2649.0,2.0,0.0,1035.9
2020-12-08 13:47:54,2020-12-08,PG2011190901,NORMA MARTINEZ,NUEVO,EMZ HANAUER,1.0,ENVIO,232.79,0.0,428.28,428.28,0.0,0.0,195.49
2020-12-08 16:03:30,2020-12-08,PG2012080601,NORMA MARTINEZ,RECURRENTE,FORMAS IMPRESAS,400.0,BOLIGRAFOS COLOR AZUL,12.64,0.0,16.43,6572.0,0.0,0.0,1516.0
2020-12-08 16:03:30,2020-12-08,PG2012080601,NORMA MARTINEZ,RECURRENTE,FORMAS IMPRESAS,90.0,USB BOLIGRAFO,70.0,0.0,104.0,9360.0,0.0,0.0,3060.0
2020-12-11 17:10:42,2020-12-14,PG2012140401,NORMA MARTINEZ,RECURRENTE,FORMAS IMPRESAS,50.0,LIBRETAS ROJO,35.71,0.0,48.2,2410.0,0.0,0.0,624.5
2020-12-11 17:10:42,2020-12-14,PG2012140401,NORMA MARTINEZ,RECURRENTE,FORMAS IMPRESAS,50.0,BOLIGRAFO,105.28,0.0,152.1,7605.0,0.0,0.0,2341.0
2020-12-11 17:10:42,2020-12-15,PG2012150301,NORMA MARTINEZ,RECURRENTE,FORMAS IMPRESAS,330.0,LIBRETAS,30.9,0.0,40.17,13256.1,0.0,0.0,3059.1
2020-12-11 17:10:42,2020-12-16,PG2012080104,NORMA MARTINEZ,NUEVO,ALPHA,10.0,SHAKER,103.5,44.0,285.5,2855.0,1.0,0.0,1276.5
2020-12-11 17:10:42,2020-12-17,PG2012170101,NORMA MARTINEZ,RECURRENTE,GRANOS Y SEMILLAS DE MEXICO,500.0,CUBREBOCAS,3.5,0.0,4.2,2100.0,0.0,0.0,350.0
2020-12-11 17:10:42,2020-12-22,PG2012100203,NORMA MARTINEZ,RECURRENTE,JANNET GARCIA,200.0,MALETA GRIS,137.97,0.0,186.26,37252.0,0.0,0.0,9658.0
2020-12-11 17:10:42,2020-12-22,PG2012100203,NORMA MARTINEZ,RECURRENTE,JANNET GARCIA,200.0,KIT DE BAÑO,39.45,0.0,52.0,10400.0,0.0,0.0,2510.0
2020-12-11 17:10:42,2020-12-28,PG2012100404,NORMA MARTINEZ,RECURRENTE,HSH Idea Interior,1000.0,BOLSA DE MANTA NATURAL,20.0,1.5,28.53,28530.0,1.0,0.0,7010.0
2020-12-11 17:10:42,2020-12-28,PG2012100404,NORMA MARTINEZ,RECURRENTE,HSH Idea Interior,500.0,BOLSA DE MANTA,16.0,2.8,24.44,12220.0,1.0,0.0,2804.0
2020-12-11 17:10:42,2021-01-05,PG20201217011,NORMA MARTINEZ,NUEVO,NEOLPHARMA,1000.0,YOYO PORTAGAFETE,4.05,4.0,10.77,10770.0,2.0,0.0,2711.9
2020-12-11 17:10:42,2021-01-06,PG20210105050,NORMA MARTINEZ,RECURRENTE,FORMAS IMPRESAS,50.0,LIBRETAS COLOR NEGRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11 17:10:42,2021-01-08,PG20210107012,NORMA MARTINEZ,RECURRENTE,JANNET GOMEZ,200.0,CILINDROS,13.58,0.0,17.65,3530.0,0.0,0.0,814.0
2020-12-11 17:10:42,2021-01-08,PG20210107012,NORMA MARTINEZ,RECURRENTE,JANNET GOMEZ,1.0,HIELERA,64.725,0.0,84.14,84.14,0.0,0.0,19.415
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,202.0,USB VERDE,53.0,4.95,80.33,16226.66,1.0,0.0,4467.76
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,102.0,DESTAPADOR Y CLIP,12.15,4.31,24.69,2518.38,1.0,0.0,827.31
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,105.0,SEPARADOR ECOLOGICO,4.93,5.52,18.29,1920.45,1.0,0.0,818.27
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,204.0,MOUSE PAD BLANCO,11.39,3.63,20.32,4145.28,1.0,0.0,1069.81
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,205.0,PORTA NOTAS,15.57,2.83,24.1,4940.5,1.0,0.0,1152.93
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,183.0,LIBRETA JOG,16.52,3.17,26.58,4864.14,1.0,0.0,1244.35
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,52.0,LIBRETA ALESA,39.23,15.0,75.92,3947.84,1.0,0.0,1088.65
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,207.0,LIBRETA BOK,58.8,15.0,95.94,19859.58,1.0,0.0,4524.18
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,152.0,LAPICERA RELOJ,62.34,3.82,86.01,13073.52,1.0,0.0,2954.86
2020-12-11 17:10:42,2021-01-08,PG20210106014,NORMA MARTINEZ,NUEVO,CREATIVOS URIEL,75.0,VASO TERMICO,128.55,13.5,198.87,14915.25,1.0,0.0,4132.95
2020-12-11 17:10:42,2021-01-11,PI20201214011,NORMA MARTINEZ,NUEVO,DINGO MARKETING,20.0,HIELERAS NEGRO,99.97,0.0,154.95,3099.0,0.0,0.0,1099.6
2020-12-11 17:10:42,2021-01-12,PG20201209052,NORMA MARTINEZ,NUEVO,FOOD HERO,20.0,HIELERA ROJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11 17:10:42,2021-01-12,PG20201209052,NORMA MARTINEZ,NUEVO,FOOD HERO,1.0,PAQUETERIA,783.0,0.0,783.0,783.0,0.0,0.0,0.0
2020-12-11 17:10:42,2021-01-12,PG20210112030,NORMA MARTINEZ,RECURRENTE,MERCAHAUS,20.0,SET DE HERRAMIENTAS,136.3275,0.0,177.16,3543.2,0.0,0.0,816.65
2020-12-11 17:10:42,2021-01-20,PG20210114041,NORMA MARTINEZ,RECURRENTE,WIDEX,1500.0,BOLSAS NEGRAS,4.01,2.5,8.92,13380.0,3.0,0.0,3602.97
2020-12-11 17:10:42,2021-01-28,PG20210127021,NORMA MARTINEZ,RECURRENTE,JANNET GOMEZ,199.0,LONCHERAS,64.725,0.0,84.14,16743.86,0.0,0.0,3863.585
2020-12-11 17:10:42,2021-01-28,PG20210127030,NORMA MARTINEZ,RECURRENTE,JANNET GOMEZ,700.0,CILINDROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11 17:10:42,2021-02-02,PG20210127041,NORMA MARTINEZ,RECURRENTE,TUESTE CAFE,200.0,BOLIGRAFOS,7.19,2.2,13.15,2630.0,2.0,0.0,737.62
2020-12-11 17:10:42,2021-02-04,PG20210120012,NORMA MARTINEZ,RECURRENTE,CENTRO AMISTAD,300.0,ESPEJOS,4.61,2.6,11.54,3462.0,1.0,0.0,1294.39
2020-12-11 17:10:42,2021-02-08,PG20210118041,NORMA MARTINEZ,RECURRENTE,CIUDAD MADERAS,300.0,YOYOS PORTAGAFETES,4.08,0.0,7.69,2307.0,0.0,0.0,1083.0
2020-12-11 17:10:42,2021-02-23,PG20210222062,NORMA MARTINEZ,NUEVO,EDGAR DIAZ,800.0,CUBREBOCAS,1.42,0.0,1.7,1360.0,0.0,0.0,224.0
2020-12-11 17:10:42,2021-02-23,PG202102083,NORMA MARTINEZ,NUEVO,RESIDENCIAL LAGOS DEL SOL,50.0,USB LLAVE COLOR NEGRO,97.88,8.8,149.35,7467.5,1.0,0.0,2035.62
2020-12-11 17:10:42,2021-02-23,PG202102083,NORMA MARTINEZ,NUEVO,RESIDENCIAL LAGOS DEL SOL,1.0,ENVIO,570.0,0.0,570.0,570.0,0.0,0.0,0.0
2020-12-11 17:10:42,2021-02-25,PG20210223023,NORMA MARTINEZ,NUEVO,IMPRESOS GRAFICOS,850.0,LAPIZ CORTO,0.45,0.85,2.85,2422.5,0.0,0.0,1317.5
2020-12-11 17:10:42,2021-02-25,PG20210223023,NORMA MARTINEZ,NUEVO,IMPRESOS GRAFICOS,150.0,LAPIZ CORTO,1.2,0.85,2.85,427.5,5.0,0.0,114.0
2020-12-11 17:10:42,2021-03-01,PG20210222046,NORMA MARTINEZ,RECURRENTE,CIUDAD MADERAS,4.0,BANNER FLY,1080.0,0.0,1522.8,6091.2,0.0,0.0,1771.2
2020-12-11 17:10:42,2021-03-01,PG20210222046,NORMA MARTINEZ,RECURRENTE,CIUDAD MADERAS,2.0,BACK-araña,4900.0,0.0,6370.0,12740.0,0.0,0.0,2940.0
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,CILINDRO VERDE,66.47,31.6,137.3,3432.5,1.0,0.0,914.28
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,TERMO PLATA,73.0,31.6,210.21,5255.25,1.0,0.0,2567.25
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,TAZA CON PLACA,63.9,22.0,128.85,3221.25,1.0,0.0,1009.85
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,TERMO BAMBOO,161.81,44.4,288.69,7217.25,1.0,0.0,1900.19
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,TAZA TERMICA BLANCA,215.59,31.6,346.07,8651.75,1.0,0.0,2256.41
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,ESTUCHE PORTACUBREBOCA,18.24,44.4,149.71,3742.75,1.0,0.0,2158.51
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,MALETA AZUL Y ROJA,312.61,80.0,571.28,14282.0,1.0,0.0,4154.14
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,MALETIN NEGRO,74.98,40.0,172.47,4311.75,1.0,0.0,1362.27
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,LIBRETA ECOLOGICA,36.75,74.4,174.51,4362.75,1.0,0.0,1547.25
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,VASO TRANSPARENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,VASO CON MANGA SILICON,71.22,40.0,157.93,3948.25,1.0,0.0,1096.53
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,VASO ECOLOGICO,10.6,23.2,70.4,1760.0,1.0,0.0,904.4
2020-12-11 17:10:42,2021-03-02,PG202102183,NORMA MARTINEZ,NUEVO,NATURABIO,25.0,TAZA PRESTO,19.29,23.2,77.94,1948.5,1.0,0.0,866.96
2020-12-11 17:10:42,2021-03-08,PG202103042,NORMA MARTINEZ,NUEVO,TINTA ROJA,1500.0,CUBREBOCAS,1.17,0.85,2.63,3945.0,5.0,0.0,909.15
2020-12-11 17:10:42,2021-03-08,PG20210222084,NORMA MARTINEZ,NUEVO,RED VIA CORTA,30000.0,CUBREBOCAS,0.99,0.4,1.8,54000.0,20.0,0.0,12280.2
2021-03-29 11:39:13,2021-03-08,PG20210222084,NORMA MARTINEZ,NUEVO,RED VIA CORTA,1.0,ENVIO,4352.0,0.0,4352.0,4352.0,0.0,0.0,0.0
2020-12-11 17:10:42,2021-03-09,PG20210305033,NORMA MARTINEZ,RECURRENTE,PUBLISEN INTEGRAL,200.0,CUBREBOCAS,1.18,4.0,6.32,1264.0,2.0,0.0,225.64
2020-12-11 17:10:42,2021-03-09,PG20210301023,NORMA MARTINEZ,RECURRENTE,MITSUBISHI,750.0,BOLIGRAFOS,13.94,2.85,22.79,17092.5,3.0,0.0,4458.18
